"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 30, 2021","687.20","671.76","697.53","669.00","29.66M","1.45%"
"Jul 29, 2021","677.35","649.60","683.47","649.40","30.39M","4.69%"
"Jul 28, 2021","646.98","647.25","654.91","639.84","16.01M","0.34%"
"Jul 27, 2021","644.78","663.00","666.31","627.27","32.81M","-1.95%"
"Jul 26, 2021","657.62","650.24","668.16","647.11","25.34M","2.21%"
"Jul 23, 2021","643.38","646.36","648.80","637.30","14.60M","-0.91%"
"Jul 22, 2021","649.26","656.44","662.17","644.60","15.11M","-0.92%"
"Jul 21, 2021","655.29","659.61","664.86","650.29","13.95M","-0.79%"
"Jul 20, 2021","660.50","651.99","662.39","640.50","15.49M","2.21%"
"Jul 19, 2021","646.22","629.89","647.20","621.29","21.30M","0.31%"
"Jul 16, 2021","644.22","654.68","656.70","642.20","16.37M","-0.98%"
"Jul 15, 2021","650.60","657.79","666.00","637.99","20.21M","-0.43%"
"Jul 14, 2021","653.38","671.00","678.34","652.98","21.64M","-2.27%"
"Jul 13, 2021","668.54","686.95","692.86","666.33","20.97M","-2.50%"
"Jul 12, 2021","685.70","662.87","687.08","662.87","25.93M","4.38%"
"Jul 09, 2021","656.95","653.18","658.91","644.69","18.14M","0.63%"
"Jul 08, 2021","652.81","628.37","654.43","620.46","22.77M","1.27%"
"Jul 07, 2021","644.65","664.27","665.70","638.32","18.79M","-2.26%"
"Jul 06, 2021","659.58","681.71","684.00","651.40","23.28M","-2.85%"
"Jul 02, 2021","678.90","678.98","700.00","673.26","27.10M","0.14%"
"Jul 01, 2021","677.92","683.92","687.99","672.80","18.63M","-0.26%"
"Jun 30, 2021","679.70","679.77","692.81","678.14","18.92M","-0.16%"
"Jun 29, 2021","680.76","684.65","687.51","675.89","17.38M","-1.16%"
"Jun 28, 2021","688.72","671.64","694.70","670.32","21.63M","2.51%"
"Jun 25, 2021","671.87","689.58","693.81","668.70","32.50M","-1.17%"
"Jun 24, 2021","679.82","674.99","697.62","667.61","45.98M","3.54%"
"Jun 23, 2021","656.57","632.00","657.20","630.04","31.10M","5.27%"
"Jun 22, 2021","623.71","618.25","628.57","615.50","19.16M","0.46%"
"Jun 21, 2021","620.83","624.48","631.39","608.88","24.81M","-0.40%"
"Jun 18, 2021","623.31","613.37","628.35","611.80","24.56M","1.09%"
"Jun 17, 2021","616.60","601.89","621.47","601.34","22.70M","1.94%"
"Jun 16, 2021","604.87","597.53","608.50","593.50","22.14M","0.92%"
"Jun 15, 2021","599.36","616.69","616.79","598.23","17.76M","-2.97%"
"Jun 14, 2021","617.69","612.23","625.49","609.18","20.42M","1.28%"
"Jun 11, 2021","609.89","610.23","612.56","601.52","16.21M","-0.04%"
"Jun 10, 2021","610.12","603.88","616.59","600.50","23.92M","1.89%"
"Jun 09, 2021","598.78","602.17","611.79","597.63","16.58M","-0.80%"
"Jun 08, 2021","603.59","623.01","623.09","595.50","26.05M","-0.25%"
"Jun 07, 2021","605.13","591.83","610.00","582.88","22.54M","1.01%"
"Jun 04, 2021","599.05","579.71","600.61","577.20","24.04M","4.58%"
"Jun 03, 2021","572.84","601.80","604.55","571.22","30.11M","-5.33%"
"Jun 02, 2021","605.12","620.13","623.36","599.14","23.30M","-3.01%"
"Jun 01, 2021","623.90","627.80","633.80","620.55","18.08M","-0.21%"
"May 28, 2021","625.22","628.50","635.59","622.38","22.74M","-0.89%"
"May 27, 2021","630.85","620.24","631.13","616.21","26.37M","1.89%"
"May 26, 2021","619.13","607.56","626.17","601.50","28.64M","2.39%"
"May 25, 2021","604.69","607.31","613.99","595.71","28.01M","-0.29%"
"May 24, 2021","606.44","581.60","614.48","573.65","34.56M","4.40%"
"May 21, 2021","580.88","596.11","596.68","580.00","26.03M","-1.01%"
"May 20, 2021","586.78","575.00","588.85","571.07","30.82M","4.14%"
"May 19, 2021","563.46","552.55","566.21","546.98","39.58M","-2.49%"
"May 18, 2021","577.87","568.00","596.25","563.38","36.83M","0.18%"
"May 17, 2021","576.83","575.55","589.73","561.20","32.39M","-2.19%"
"May 14, 2021","589.74","583.41","592.87","570.46","33.37M","3.16%"
"May 13, 2021","571.69","601.54","606.46","559.65","44.18M","-3.09%"
"May 12, 2021","589.89","602.49","620.41","586.76","33.82M","-4.42%"
"May 11, 2021","617.20","599.24","627.10","595.60","46.50M","-1.88%"
"May 10, 2021","629.04","664.90","665.05","627.61","31.39M","-6.44%"
"May 07, 2021","672.37","665.80","690.00","660.22","23.47M","1.33%"
"May 06, 2021","663.54","680.76","681.02","650.00","27.78M","-1.10%"
"May 05, 2021","670.94","681.06","685.30","667.34","21.90M","-0.39%"
"May 04, 2021","673.60","678.94","683.45","657.70","29.74M","-1.65%"
"May 03, 2021","684.90","703.80","706.00","680.50","27.04M","-3.46%"
"Apr 30, 2021","709.44","667.59","715.47","666.14","40.76M","4.79%"
"Apr 29, 2021","677.00","699.51","702.25","668.50","28.85M","-2.51%"
"Apr 28, 2021","694.40","696.41","708.50","693.60","22.27M","-1.47%"
"Apr 27, 2021","704.74","717.96","724.00","703.35","29.44M","-4.53%"
"Apr 26, 2021","738.20","741.00","749.30","732.61","31.04M","1.21%"
"Apr 23, 2021","729.40","719.80","737.36","715.46","28.41M","1.35%"
"Apr 22, 2021","719.69","741.50","753.77","718.04","35.59M","-3.28%"
"Apr 21, 2021","744.12","704.77","744.84","698.00","31.22M","3.50%"
"Apr 20, 2021","718.99","717.42","737.25","710.68","35.61M","0.61%"
"Apr 19, 2021","714.63","719.60","725.40","691.80","39.69M","-3.40%"
"Apr 16, 2021","739.78","728.65","749.41","724.60","27.98M","0.13%"
"Apr 15, 2021","738.85","743.10","743.69","721.31","27.85M","0.90%"
"Apr 14, 2021","732.23","770.70","780.79","728.03","49.02M","-3.95%"
"Apr 13, 2021","762.32","712.70","763.00","710.66","44.65M","8.60%"
"Apr 12, 2021","701.98","685.70","704.80","682.09","29.14M","3.69%"
"Apr 09, 2021","677.02","677.77","680.97","669.43","21.44M","-0.99%"
"Apr 08, 2021","683.80","677.38","689.55","671.64","23.92M","1.91%"
"Apr 07, 2021","670.97","687.00","691.38","667.84","26.31M","-2.99%"
"Apr 06, 2021","691.62","690.30","696.55","681.37","28.27M","0.08%"
"Apr 05, 2021","691.05","707.71","708.16","684.70","41.84M","4.43%"
"Apr 01, 2021","661.75","688.37","692.42","659.42","35.30M","-0.93%"
"Mar 31, 2021","667.93","646.62","672.00","641.11","33.34M","5.08%"
"Mar 30, 2021","635.62","601.75","637.66","591.01","39.43M","3.98%"
"Mar 29, 2021","611.29","615.64","616.48","596.02","28.64M","-1.20%"
"Mar 26, 2021","618.71","641.87","643.82","599.89","33.85M","-3.39%"
"Mar 25, 2021","640.39","613.00","645.50","609.50","39.22M","1.61%"
"Mar 24, 2021","630.27","667.91","668.02","630.11","33.80M","-4.82%"
"Mar 23, 2021","662.16","675.77","677.80","657.51","30.49M","-1.17%"
"Mar 22, 2021","670.00","684.59","699.62","668.75","39.51M","2.31%"
"Mar 19, 2021","654.87","646.60","657.23","624.62","42.89M","0.26%"
"Mar 18, 2021","653.16","684.29","689.23","652.00","33.37M","-6.93%"
"Mar 17, 2021","701.81","656.87","703.73","651.01","40.37M","3.68%"
"Mar 16, 2021","676.88","703.35","707.92","671.00","32.20M","-4.39%"
"Mar 15, 2021","707.94","694.09","713.18","684.04","29.42M","2.05%"
"Mar 12, 2021","693.73","670.00","694.88","666.14","33.58M","-0.84%"
"Mar 11, 2021","699.60","699.40","702.50","677.18","36.25M","4.72%"
"Mar 10, 2021","668.06","700.30","717.85","655.06","60.61M","-0.82%"
"Mar 09, 2021","673.58","608.18","678.09","595.21","67.52M","19.64%"
"Mar 08, 2021","563.00","600.55","620.12","558.79","51.79M","-5.84%"
"Mar 05, 2021","597.95","626.06","627.84","539.49","89.40M","-3.78%"
"Mar 04, 2021","621.44","655.80","668.45","600.00","65.92M","-4.86%"
"Mar 03, 2021","653.20","687.99","700.70","651.71","30.21M","-4.84%"
"Mar 02, 2021","686.44","718.28","721.11","685.00","23.73M","-4.45%"
"Mar 01, 2021","718.43","690.11","719.00","685.05","27.14M","6.36%"
"Feb 26, 2021","675.50","700.00","706.70","659.51","41.09M","-0.99%"
"Feb 25, 2021","682.22","726.15","737.21","670.58","39.02M","-8.06%"
"Feb 24, 2021","742.02","711.85","745.00","694.17","36.77M","6.18%"
"Feb 23, 2021","698.84","662.13","713.61","619.00","66.61M","-2.19%"
"Feb 22, 2021","714.50","762.64","768.50","710.20","37.27M","-8.55%"
"Feb 19, 2021","781.30","795.00","796.79","777.37","18.96M","-0.77%"
"Feb 18, 2021","787.38","780.90","794.69","776.27","17.96M","-1.35%"
"Feb 17, 2021","798.15","779.09","799.84","762.01","26.08M","0.24%"
"Feb 16, 2021","796.22","818.00","821.00","792.44","19.80M","-2.44%"
"Feb 12, 2021","816.12","801.26","817.33","785.33","23.77M","0.55%"
"Feb 11, 2021","811.66","812.44","829.88","801.73","21.62M","0.85%"
"Feb 10, 2021","804.82","843.63","844.82","800.02","36.22M","-5.26%"
"Feb 09, 2021","849.46","855.12","859.80","841.75","15.16M","-1.62%"
"Feb 08, 2021","863.42","869.67","877.77","854.75","20.16M","1.31%"
"Feb 05, 2021","852.23","845.00","864.77","838.97","18.57M","0.26%"
"Feb 04, 2021","849.99","855.00","856.50","833.42","15.81M","-0.55%"
"Feb 03, 2021","854.69","877.02","878.08","853.06","18.34M","-2.07%"
"Feb 02, 2021","872.79","844.68","880.50","842.20","24.35M","3.93%"
"Feb 01, 2021","839.81","814.29","842.00","795.56","25.39M","5.83%"
"Jan 29, 2021","793.53","830.00","842.41","780.10","34.99M","-5.02%"
"Jan 28, 2021","835.43","820.00","848.00","801.00","26.38M","-3.32%"
"Jan 27, 2021","864.16","870.35","891.50","858.66","27.33M","-2.14%"
"Jan 26, 2021","883.09","891.38","895.90","871.60","23.13M","0.26%"
"Jan 25, 2021","880.80","855.00","900.40","838.82","41.17M","4.03%"
"Jan 22, 2021","846.64","834.31","848.00","828.62","20.07M","0.20%"
"Jan 21, 2021","844.99","855.00","855.72","841.42","20.60M","-0.64%"
"Jan 20, 2021","850.45","858.74","859.50","837.28","25.67M","0.70%"
"Jan 19, 2021","844.55","837.80","850.00","833.00","25.37M","2.23%"
"Jan 15, 2021","826.16","852.00","859.90","819.10","38.78M","-2.23%"
"Jan 14, 2021","845.00","843.39","863.00","838.75","31.27M","-1.10%"
"Jan 13, 2021","854.41","852.76","860.47","832.00","33.31M","0.59%"
"Jan 12, 2021","849.44","831.00","868.00","827.34","46.27M","4.72%"
"Jan 11, 2021","811.19","849.40","854.43","803.62","59.55M","-7.82%"
"Jan 08, 2021","880.02","856.00","884.49","838.39","75.06M","7.84%"
"Jan 07, 2021","816.04","777.63","816.99","775.20","51.50M","7.94%"
"Jan 06, 2021","755.98","758.49","774.00","749.10","44.70M","2.84%"
"Jan 05, 2021","735.11","723.66","740.84","719.20","32.25M","0.73%"
"Jan 04, 2021","729.77","719.46","744.49","717.19","48.64M","3.42%"
"Dec 31, 2020","705.67","699.99","718.72","691.12","49.65M","1.57%"
"Dec 30, 2020","694.78","672.00","696.60","668.36","42.85M","4.32%"
"Dec 29, 2020","665.99","661.00","669.90","655.00","22.91M","0.35%"
"Dec 28, 2020","663.69","674.51","681.40","660.80","32.28M","0.29%"
"Dec 24, 2020","661.77","642.99","666.09","641.00","22.87M","2.44%"
"Dec 23, 2020","645.98","632.20","651.50","622.57","33.17M","0.88%"
"Dec 22, 2020","640.34","648.00","649.88","614.23","51.86M","-1.46%"
"Dec 21, 2020","649.86","666.24","668.50","646.07","58.05M","-6.49%"
"Dec 18, 2020","695.00","668.90","695.00","628.54","222.13M","5.96%"
"Dec 17, 2020","655.90","628.19","658.82","619.50","56.27M","5.32%"
"Dec 16, 2020","622.77","628.23","632.50","605.00","42.10M","-1.65%"
"Dec 15, 2020","633.25","643.28","646.90","623.80","45.22M","-1.03%"
"Dec 14, 2020","639.83","619.00","642.75","610.20","52.04M","4.89%"
"Dec 11, 2020","609.99","615.01","624.00","596.80","46.47M","-2.72%"
"Dec 10, 2020","627.07","574.37","627.75","566.34","67.08M","3.74%"
"Dec 09, 2020","604.48","653.69","654.32","588.00","71.29M","-6.99%"
"Dec 08, 2020","649.88","625.50","651.28","618.50","64.27M","1.27%"
"Dec 07, 2020","641.76","604.92","648.79","603.05","56.31M","7.13%"
"Dec 04, 2020","599.04","591.01","599.04","585.50","29.40M","0.95%"
"Dec 03, 2020","593.38","590.02","598.97","582.43","42.55M","4.32%"
"Dec 02, 2020","568.82","556.44","571.54","541.21","47.78M","-2.73%"
"Dec 01, 2020","584.76","597.59","597.85","572.05","40.38M","3.02%"
"Nov 30, 2020","567.60","602.21","607.80","554.51","63.00M","-3.10%"
"Nov 27, 2020","585.76","581.16","598.78","578.45","37.56M","2.05%"
"Nov 25, 2020","574.00","550.06","574.00","545.37","48.93M","3.35%"
"Nov 24, 2020","555.38","540.40","559.99","526.20","53.65M","6.43%"
"Nov 23, 2020","521.85","503.50","526.00","501.79","50.26M","6.58%"
"Nov 20, 2020","489.61","497.99","502.50","489.06","32.91M","-1.93%"
"Nov 19, 2020","499.27","492.00","508.61","487.57","62.48M","2.60%"
"Nov 18, 2020","486.64","448.35","496.00","443.50","78.04M","10.20%"
"Nov 17, 2020","441.61","460.17","462.00","433.01","61.19M","8.21%"
"Nov 16, 2020","408.09","408.93","412.45","404.09","26.84M","-0.10%"
"Nov 13, 2020","408.50","410.85","412.53","401.66","19.83M","-0.79%"
"Nov 12, 2020","411.76","415.05","423.00","409.52","19.94M","-1.29%"
"Nov 11, 2020","417.13","416.45","418.69","410.58","17.36M","1.65%"
"Nov 10, 2020","410.36","420.09","420.09","396.03","30.28M","-2.59%"
"Nov 09, 2020","421.26","439.50","452.50","421.00","34.83M","-2.02%"
"Nov 06, 2020","429.95","436.10","436.57","424.28","21.71M","-1.86%"
"Nov 05, 2020","438.09","428.30","440.00","424.00","28.41M","4.06%"
"Nov 04, 2020","420.98","430.62","435.40","417.10","32.14M","-0.69%"
"Nov 03, 2020","423.90","409.73","427.77","406.69","34.35M","5.84%"
"Nov 02, 2020","400.51","394.00","406.98","392.30","29.02M","3.21%"
"Oct 30, 2020","388.04","406.90","407.59","379.11","42.59M","-5.55%"
"Oct 29, 2020","410.83","409.96","418.06","406.46","22.66M","1.18%"
"Oct 28, 2020","406.02","416.48","418.60","406.00","25.45M","-4.39%"
"Oct 27, 2020","424.68","423.76","430.50","420.10","22.69M","1.05%"
"Oct 26, 2020","420.28","411.63","425.76","410.00","28.24M","-0.08%"
"Oct 23, 2020","420.63","421.84","422.89","407.38","33.72M","-1.21%"
"Oct 22, 2020","425.79","441.92","445.23","424.51","39.99M","0.75%"
"Oct 21, 2020","422.64","422.70","432.95","421.25","32.37M","0.17%"
"Oct 20, 2020","421.94","431.75","431.75","419.05","31.66M","-2.06%"
"Oct 19, 2020","430.83","446.24","447.00","428.87","36.29M","-2.01%"
"Oct 16, 2020","439.67","454.44","455.95","438.85","32.78M","-2.05%"
"Oct 15, 2020","448.88","450.31","456.57","442.50","35.67M","-2.69%"
"Oct 14, 2020","461.30","449.78","465.90","447.35","48.05M","3.28%"
"Oct 13, 2020","446.65","443.35","448.89","436.60","34.46M","0.98%"
"Oct 12, 2020","442.30","442.00","448.74","438.58","38.79M","1.91%"
"Oct 09, 2020","434.00","430.13","434.59","426.46","28.93M","1.90%"
"Oct 08, 2020","425.92","438.44","439.00","425.30","40.42M","0.15%"
"Oct 07, 2020","425.30","419.87","429.90","413.85","43.13M","2.73%"
"Oct 06, 2020","413.98","423.79","428.78","406.05","49.15M","-2.75%"
"Oct 05, 2020","425.68","423.35","433.64","419.33","44.72M","2.55%"
"Oct 02, 2020","415.09","421.39","439.13","415.00","71.43M","-7.38%"
"Oct 01, 2020","448.16","440.76","448.88","434.42","50.74M","4.46%"
"Sep 30, 2020","429.01","421.32","433.93","420.47","48.15M","2.37%"
"Sep 29, 2020","419.07","416.00","428.50","411.60","50.34M","-0.51%"
"Sep 28, 2020","421.20","424.62","428.08","415.55","49.72M","3.40%"
"Sep 25, 2020","407.34","393.47","408.73","391.30","67.21M","5.04%"
"Sep 24, 2020","387.79","363.80","399.50","351.30","96.56M","1.95%"
"Sep 23, 2020","380.36","405.16","412.15","375.88","95.07M","-10.34%"
"Sep 22, 2020","424.23","429.60","437.76","417.60","79.58M","-5.60%"
"Sep 21, 2020","449.39","453.13","455.68","407.07","109.48M","1.64%"
"Sep 18, 2020","442.15","447.94","451.00","428.80","86.41M","4.42%"
"Sep 17, 2020","423.43","415.60","437.79","408.00","76.78M","-4.15%"
"Sep 16, 2020","441.76","439.87","457.79","435.31","72.55M","-1.78%"
"Sep 15, 2020","449.76","436.56","461.94","430.70","97.30M","7.18%"
"Sep 14, 2020","419.62","380.95","420.00","373.30","83.02M","12.58%"
"Sep 11, 2020","372.72","381.94","382.50","360.50","60.72M","0.37%"
"Sep 10, 2020","371.34","386.21","398.99","360.56","84.93M","1.38%"
"Sep 09, 2020","366.28","356.60","369.00","341.51","79.47M","10.92%"
"Sep 08, 2020","330.21","356.00","368.74","329.88","115.47M","-21.06%"
"Sep 04, 2020","418.32","402.81","428.00","372.02","110.32M","2.78%"
"Sep 03, 2020","407.00","407.23","431.80","402.00","87.60M","-9.02%"
"Sep 02, 2020","447.37","478.99","479.04","405.12","96.18M","-5.83%"
"Sep 01, 2020","475.05","502.14","502.49","470.51","90.12M","-4.67%"
"Aug 31, 2020","498.32","444.61","500.14","440.11","118.37M","12.57%"
"Aug 28, 2020","442.68","459.02","463.70","437.30","100.41M","-1.13%"
"Aug 27, 2020","447.75","436.09","459.12","428.50","118.47M","3.98%"
"Aug 26, 2020","430.63","412.00","433.20","410.73","71.20M","6.42%"
"Aug 25, 2020","404.67","394.98","405.59","393.60","53.29M","0.45%"
"Aug 24, 2020","402.84","425.25","425.80","385.50","100.32M","-1.75%"
"Aug 21, 2020","410.00","408.95","419.10","405.01","107.45M","2.41%"
"Aug 20, 2020","400.37","372.14","404.40","371.41","103.06M","6.56%"
"Aug 19, 2020","375.71","373.00","382.20","368.24","61.03M","-0.45%"
"Aug 18, 2020","377.42","379.80","384.78","369.02","82.37M","2.80%"
"Aug 17, 2020","367.13","335.40","369.17","334.57","101.21M","11.20%"
"Aug 14, 2020","330.14","333.00","333.76","325.33","62.89M","1.83%"
"Aug 13, 2020","324.20","322.20","330.24","313.45","102.13M","4.26%"
"Aug 12, 2020","310.95","294.00","317.00","287.00","109.49M","13.12%"
"Aug 11, 2020","274.88","279.20","284.00","273.00","43.13M","-3.11%"
"Aug 10, 2020","283.71","289.60","291.50","277.17","37.61M","-2.35%"
"Aug 07, 2020","290.54","299.91","299.95","283.00","44.48M","-2.48%"
"Aug 06, 2020","297.92","298.17","303.46","295.45","29.96M","0.31%"
"Aug 05, 2020","297.00","298.60","299.97","293.66","24.89M","-0.13%"
"Aug 04, 2020","297.40","299.00","305.48","292.40","42.07M","0.13%"
"Aug 03, 2020","297.00","289.84","301.96","288.88","44.05M","3.79%"
"Jul 31, 2020","286.15","303.00","303.41","284.20","61.23M","-3.82%"
"Jul 30, 2020","297.50","297.60","302.65","294.20","38.11M","-0.77%"
"Jul 29, 2020","299.82","300.20","306.96","297.40","47.13M","1.53%"
"Jul 28, 2020","295.30","300.80","312.94","294.88","79.04M","-4.10%"
"Jul 27, 2020","307.92","287.00","309.59","282.60","80.24M","8.65%"
"Jul 24, 2020","283.40","283.20","293.00","273.31","96.98M","-6.35%"
"Jul 23, 2020","302.61","335.79","337.80","296.15","121.64M","-4.98%"
"Jul 22, 2020","318.47","319.80","325.28","312.40","70.81M","1.53%"
"Jul 21, 2020","313.67","327.99","335.00","311.60","80.79M","-4.54%"
"Jul 20, 2020","328.60","303.80","330.00","297.60","85.61M","9.47%"
"Jul 17, 2020","300.17","302.69","307.50","298.00","46.65M","0.01%"
"Jul 16, 2020","300.13","295.43","306.34","293.20","71.50M","-2.93%"
"Jul 15, 2020","309.20","308.60","310.00","291.40","81.84M","1.93%"
"Jul 14, 2020","303.36","311.20","318.00","286.20","117.09M","1.32%"
"Jul 13, 2020","299.41","331.80","359.00","294.22","194.93M","-3.08%"
"Jul 10, 2020","308.93","279.20","309.78","275.20","116.69M","10.78%"
"Jul 09, 2020","278.86","279.40","281.71","270.26","58.59M","2.08%"
"Jul 08, 2020","273.18","281.00","283.45","262.27","81.56M","-1.72%"
"Jul 07, 2020","277.97","281.00","285.90","267.34","107.45M","1.33%"
"Jul 06, 2020","274.32","255.34","275.56","253.21","102.85M","13.48%"
"Jul 02, 2020","241.73","244.30","245.60","237.12","86.25M","7.95%"
"Jul 01, 2020","223.93","216.60","227.07","216.10","66.63M","3.69%"
"Jun 30, 2020","215.96","201.30","217.54","200.75","84.59M","6.98%"
"Jun 29, 2020","201.87","193.80","202.00","189.70","45.13M","5.17%"
"Jun 26, 2020","191.95","198.96","199.00","190.97","44.27M","-2.66%"
"Jun 25, 2020","197.20","190.85","197.20","187.43","46.27M","2.62%"
"Jun 24, 2020","192.17","198.82","200.18","190.63","54.80M","-4.09%"
"Jun 23, 2020","200.36","199.78","202.40","198.80","31.83M","0.75%"
"Jun 22, 2020","198.86","199.99","201.78","198.00","31.81M","-0.66%"
"Jun 19, 2020","200.18","202.56","203.19","198.27","43.40M","-0.30%"
"Jun 18, 2020","200.79","200.60","203.84","198.89","48.76M","1.23%"
"Jun 17, 2020","198.36","197.54","201.00","196.51","49.45M","0.98%"
"Jun 16, 2020","196.43","202.37","202.58","192.48","70.26M","-0.88%"
"Jun 15, 2020","198.18","183.56","199.77","181.70","78.49M","5.94%"
"Jun 12, 2020","187.06","196.00","197.60","182.52","83.82M","-3.86%"
"Jun 11, 2020","194.57","198.04","203.79","194.40","79.58M","-5.09%"
"Jun 10, 2020","205.01","198.38","205.50","196.50","92.82M","8.97%"
"Jun 09, 2020","188.13","188.00","190.89","184.79","56.94M","-0.97%"
"Jun 08, 2020","189.98","183.80","190.00","181.83","70.87M","7.25%"
"Jun 05, 2020","177.13","175.57","177.30","173.24","39.06M","2.46%"
"Jun 04, 2020","172.88","177.98","179.15","171.69","44.44M","-2.10%"
"Jun 03, 2020","176.59","177.62","179.59","176.02","39.75M","0.16%"
"Jun 02, 2020","176.31","178.94","181.73","174.20","67.83M","-1.84%"
"Jun 01, 2020","179.62","171.60","179.80","170.82","75.43M","7.56%"
"May 29, 2020","167.00","161.75","167.00","160.84","59.06M","3.62%"
"May 28, 2020","161.16","162.70","164.95","160.34","36.38M","-1.76%"
"May 27, 2020","164.05","164.17","165.54","157.00","57.75M","0.17%"
"May 26, 2020","163.77","166.90","166.92","163.14","40.45M","0.24%"
"May 22, 2020","163.38","164.43","166.36","162.40","49.94M","-1.29%"
"May 21, 2020","165.52","163.20","166.50","159.20","61.27M","1.48%"
"May 20, 2020","163.11","164.10","165.20","162.36","36.55M","0.93%"
"May 19, 2020","161.60","163.03","164.41","161.22","48.18M","-0.69%"
"May 18, 2020","162.73","165.56","166.94","160.78","58.49M","1.81%"
"May 15, 2020","159.83","158.07","161.01","157.31","52.59M","-0.52%"
"May 14, 2020","160.67","156.00","160.67","152.80","68.41M","1.57%"
"May 13, 2020","158.19","164.17","165.20","152.66","95.33M","-2.28%"
"May 12, 2020","161.88","165.40","168.66","161.60","79.53M","-0.23%"
"May 11, 2020","162.26","158.10","164.80","157.00","82.60M","-0.99%"
"May 08, 2020","163.88","158.75","164.80","157.40","80.65M","5.04%"
"May 07, 2020","156.01","155.44","159.28","154.47","57.64M","-0.33%"
"May 06, 2020","156.52","155.30","157.96","152.22","55.62M","1.87%"
"May 05, 2020","153.64","157.96","159.78","152.44","84.96M","0.92%"
"May 04, 2020","152.24","140.20","152.40","139.60","96.19M","8.54%"
"May 01, 2020","140.26","151.00","154.55","136.61","162.66M","-10.31%"
"Apr 30, 2020","156.38","171.04","173.96","152.70","142.36M","-2.32%"
"Apr 29, 2020","160.10","158.03","160.64","156.63","81.08M","4.08%"
"Apr 28, 2020","153.82","159.13","161.00","151.34","76.11M","-3.71%"
"Apr 27, 2020","159.75","147.52","159.90","147.00","103.41M","10.15%"
"Apr 24, 2020","145.03","142.16","146.15","139.64","66.19M","2.76%"
"Apr 23, 2020","141.13","145.52","146.80","140.63","66.18M","-3.61%"
"Apr 22, 2020","146.42","140.80","146.80","137.74","71.12M","6.61%"
"Apr 21, 2020","137.34","146.02","150.67","134.76","101.05M","-7.99%"
"Apr 20, 2020","149.27","146.54","153.11","142.44","73.73M","-1.00%"
"Apr 17, 2020","150.78","154.46","154.99","149.53","65.64M","1.17%"
"Apr 16, 2020","149.04","143.39","151.89","141.34","103.29M","2.10%"
"Apr 15, 2020","145.97","148.40","150.63","142.00","117.89M","2.81%"
"Apr 14, 2020","141.98","139.79","148.38","138.49","152.88M","9.06%"
"Apr 13, 2020","130.19","118.03","130.40","116.11","112.38M","13.60%"
"Apr 09, 2020","114.60","112.42","115.04","111.42","68.25M","4.40%"
"Apr 08, 2020","109.77","110.84","111.44","106.67","63.28M","0.62%"
"Apr 07, 2020","109.09","109.00","113.00","106.47","89.60M","5.66%"
"Apr 06, 2020","103.25","102.24","104.20","99.59","74.51M","7.55%"
"Apr 03, 2020","96.00","101.90","103.10","93.68","112.81M","5.62%"
"Apr 02, 2020","90.89","96.21","98.85","89.28","99.29M","-5.63%"
"Apr 01, 2020","96.31","100.80","102.79","95.02","66.77M","-8.10%"
"Mar 31, 2020","104.80","100.25","108.59","99.40","88.86M","4.35%"
"Mar 30, 2020","100.43","102.05","103.33","98.25","59.99M","-2.37%"
"Mar 27, 2020","102.87","101.00","105.16","98.81","71.89M","-2.61%"
"Mar 26, 2020","105.63","109.48","112.00","102.45","87.11M","-2.06%"
"Mar 25, 2020","107.85","109.05","111.40","102.22","106.11M","6.78%"
"Mar 24, 2020","101.00","95.46","102.74","94.80","114.48M","16.28%"
"Mar 23, 2020","86.86","86.72","88.40","82.10","82.27M","1.58%"
"Mar 20, 2020","85.51","87.64","95.40","85.16","141.43M","-0.02%"
"Mar 19, 2020","85.53","74.94","90.40","71.69","150.98M","18.40%"
"Mar 18, 2020","72.24","77.80","80.97","70.10","118.93M","-16.04%"
"Mar 17, 2020","86.04","88.00","94.37","79.20","119.97M","-3.34%"
"Mar 16, 2020","89.01","93.90","98.97","88.43","102.45M","-18.58%"
"Mar 13, 2020","109.32","119.00","121.51","100.40","113.20M","-2.49%"
"Mar 12, 2020","112.11","116.18","118.90","109.25","94.55M","-11.62%"
"Mar 11, 2020","126.85","128.04","130.72","122.60","67.07M","-1.72%"
"Mar 10, 2020","129.07","131.89","133.60","121.60","77.97M","6.14%"
"Mar 09, 2020","121.60","121.08","132.60","121.00","85.37M","-13.57%"
"Mar 06, 2020","140.70","138.00","141.40","136.85","63.31M","-2.91%"
"Mar 05, 2020","144.91","144.75","149.15","143.61","54.26M","-3.33%"
"Mar 04, 2020","149.90","152.79","153.30","144.95","75.24M","0.54%"
"Mar 03, 2020","149.10","161.00","161.40","143.22","128.92M","0.26%"
"Mar 02, 2020","148.72","142.25","148.74","137.33","100.97M","11.32%"
"Feb 28, 2020","133.60","125.94","138.10","122.30","122.82M","-1.62%"
"Feb 27, 2020","135.80","146.00","147.95","133.80","121.39M","-12.81%"
"Feb 26, 2020","155.76","156.50","162.66","155.22","70.77M","-2.64%"
"Feb 25, 2020","159.98","169.80","171.32","157.40","86.45M","-4.07%"
"Feb 24, 2020","166.76","167.80","172.70","164.44","75.96M","-7.46%"
"Feb 21, 2020","180.20","181.40","182.61","176.09","71.70M","0.18%"
"Feb 20, 2020","179.88","182.39","182.40","171.99","88.17M","-1.96%"
